,Transaction ID,Country,Amount (USD),Transaction Type,Date of Transaction,Person Involved,Industry,Destination Country,Reported by Authority,Source of Money,Money Laundering Risk Score,Shell Companies Involved,Financial Institution,Tax Haven Country,Transaction_Day,Transaction_Month,Transaction_Hour,Full_Transaction_Time,Time Gap (hours),Day of Week
4914,TX0000004915,UK,2573129.1960902764,Cash Withdrawal,2013-07-24 18:00:00,Person_2847,Casinos,India,False,Illegal,9,8,Bank_223,Cayman Islands,24,7,18,2013-07-25 12:00:00,0.0,2
5867,TX0000005868,Russia,4503007.203421352,Stocks Transfer,2013-09-02 11:00:00,Person_2847,Luxury Goods,India,True,Illegal,8,0,Bank_175,Switzerland,2,9,11,2013-09-02 22:00:00,946.0,0
8092,TX0000008093,India,4501154.563435342,Property Purchase,2013-12-04 04:00:00,Person_2848,Casinos,China,False,Illegal,5,1,Bank_289,Bahamas,4,12,4,2013-12-04 08:00:00,0.0,2
1337,TX0000001338,Switzerland,2424183.249813113,Cash Withdrawal,2013-02-25 17:00:00,Person_2850,Finance,Russia,False,Illegal,10,6,Bank_216,Singapore,25,2,17,2013-02-26 10:00:00,0.0,0
1650,TX0000001651,South Africa,1870081.829547083,Property Purchase,2013-03-10 18:00:00,Person_2853,Finance,China,False,Illegal,6,4,Bank_183,Luxembourg,10,3,18,2013-03-11 12:00:00,0.0,6
622,TX0000000623,USA,1598050.9312325085,Cryptocurrency,2013-01-26 22:00:00,Person_2854,Arms Trade,Russia,False,Legal,10,4,Bank_285,Singapore,26,1,22,2013-01-27 20:00:00,0.0,5
4101,TX0000004102,Switzerland,1432376.2807367258,Offshore Transfer,2013-06-20 21:00:00,Person_2854,Arms Trade,UAE,False,Illegal,1,0,Bank_283,Bahamas,20,6,21,2013-06-21 18:00:00,3478.0,3
7652,TX0000007653,UK,3387206.040532287,Stocks Transfer,2013-11-15 20:00:00,Person_2854,Construction,Singapore,False,Illegal,9,1,Bank_249,Singapore,15,11,20,2013-11-16 16:00:00,3550.0,4
7923,TX0000007924,South Africa,4955793.003946429,Cash Withdrawal,2013-11-27 03:00:00,Person_2854,Finance,Switzerland,False,Legal,6,1,Bank_401,Cayman Islands,27,11,3,2013-11-27 06:00:00,254.0,2
1467,TX0000001468,USA,1039473.4210843344,Cryptocurrency,2013-03-03 03:00:00,Person_2857,Arms Trade,USA,False,Illegal,1,6,Bank_444,Panama,3,3,3,2013-03-03 06:00:00,0.0,6
2991,TX0000002992,China,3023503.227517996,Offshore Transfer,2013-05-05 15:00:00,Person_286,Construction,USA,False,Illegal,2,2,Bank_80,Luxembourg,5,5,15,2013-05-06 06:00:00,0.0,6
4871,TX0000004872,China,119819.961583743,Offshore Transfer,2013-07-22 23:00:00,Person_2860,Real Estate,UAE,False,Legal,10,9,Bank_78,Panama,22,7,23,2013-07-23 22:00:00,0.0,0
7321,TX0000007322,USA,4486767.624088655,Cash Withdrawal,2013-11-02 01:00:00,Person_2860,Arms Trade,Russia,False,Legal,2,7,Bank_120,Panama,2,11,1,2013-11-02 02:00:00,2428.0,5
3468,TX0000003469,India,2199160.591513763,Stocks Transfer,2013-05-25 12:00:00,Person_2862,Finance,China,False,Illegal,2,4,Bank_242,Luxembourg,25,5,12,2013-05-26 00:00:00,0.0,5
874,TX0000000875,USA,1813251.414950101,Cash Withdrawal,2013-02-06 10:00:00,Person_2863,Real Estate,UAE,False,Illegal,4,6,Bank_147,Luxembourg,6,2,10,2013-02-06 20:00:00,0.0,2
3025,TX0000003026,Russia,4484833.194327602,Property Purchase,2013-05-07 01:00:00,Person_2867,Finance,Singapore,True,Illegal,7,2,Bank_203,Bahamas,7,5,1,2013-05-07 02:00:00,0.0,1
9030,TX0000009031,Switzerland,1733168.711091667,Property Purchase,2014-01-12 06:00:00,Person_2867,Construction,Russia,True,Illegal,10,1,Bank_159,Luxembourg,12,1,6,2014-01-12 12:00:00,6010.0,6
1072,TX0000001073,Russia,959217.6625773906,Cryptocurrency,2013-02-14 16:00:00,Person_287,Construction,Brazil,False,Legal,3,0,Bank_454,Bahamas,14,2,16,2013-02-15 08:00:00,0.0,3
4758,TX0000004759,Brazil,3250211.362121716,Cash Withdrawal,2013-07-18 06:00:00,Person_287,Oil & Gas,UAE,False,Illegal,9,2,Bank_82,Singapore,18,7,6,2013-07-18 12:00:00,3676.0,3
9038,TX0000009039,South Africa,1528754.9540849975,Cryptocurrency,2014-01-12 14:00:00,Person_287,Arms Trade,UAE,False,Illegal,9,6,Bank_281,Panama,12,1,14,2014-01-13 04:00:00,4288.0,6
7967,TX0000007968,Brazil,3854160.857837653,Offshore Transfer,2013-11-28 23:00:00,Person_2871,Arms Trade,Singapore,True,Illegal,9,9,Bank_94,Luxembourg,28,11,23,2013-11-29 22:00:00,0.0,3
75,TX0000000076,UK,3458156.4344139365,Stocks Transfer,2013-01-04 03:00:00,Person_2872,Finance,Brazil,False,Legal,4,1,Bank_15,Cayman Islands,4,1,3,2013-01-04 06:00:00,0.0,4
8718,TX0000008719,UK,3621481.150148904,Offshore Transfer,2013-12-30 06:00:00,Person_2872,Real Estate,UK,False,Legal,3,3,Bank_191,Cayman Islands,30,12,6,2013-12-30 12:00:00,8646.0,0
9137,TX0000009138,Switzerland,3369952.0784418047,Cash Withdrawal,2014-01-16 17:00:00,Person_2873,Oil & Gas,UK,False,Illegal,5,5,Bank_306,Panama,16,1,17,2014-01-17 10:00:00,0.0,3
3287,TX0000003288,India,1963030.0774060576,Cryptocurrency,2013-05-17 23:00:00,Person_2874,Finance,China,False,Legal,9,0,Bank_112,Singapore,17,5,23,2013-05-18 22:00:00,0.0,4
5658,TX0000005659,India,3376253.599097042,Cryptocurrency,2013-08-24 18:00:00,Person_2874,Finance,South Africa,False,Illegal,9,7,Bank_408,Bahamas,24,8,18,2013-08-25 12:00:00,2366.0,5
4517,TX0000004518,Russia,2200631.9793102266,Stocks Transfer,2013-07-08 05:00:00,Person_2876,Casinos,UAE,False,Legal,9,4,Bank_359,Bahamas,8,7,5,2013-07-08 10:00:00,0.0,0
1949,TX0000001950,UK,4568542.027497844,Offshore Transfer,2013-03-23 05:00:00,Person_2877,Luxury Goods,Russia,False,Legal,10,1,Bank_377,Bahamas,23,3,5,2013-03-23 10:00:00,0.0,5
4497,TX0000004498,Switzerland,3630086.5695547,Cryptocurrency,2013-07-07 09:00:00,Person_288,Arms Trade,India,True,Legal,7,8,Bank_298,Luxembourg,7,7,9,2013-07-07 18:00:00,0.0,6
750,TX0000000751,UK,2012287.4361084576,Cash Withdrawal,2013-02-01 06:00:00,Person_2881,Finance,China,True,Illegal,3,2,Bank_363,Cayman Islands,1,2,6,2013-02-01 12:00:00,0.0,4
8587,TX0000008588,UK,2327198.7503274367,Stocks Transfer,2013-12-24 19:00:00,Person_2881,Arms Trade,UK,True,Illegal,3,2,Bank_343,Panama,24,12,19,2013-12-25 14:00:00,7850.0,1
4646,TX0000004647,USA,3217330.167592897,Cryptocurrency,2013-07-13 14:00:00,Person_2884,Real Estate,China,False,Legal,3,6,Bank_113,Cayman Islands,13,7,14,2013-07-14 04:00:00,0.0,5
3913,TX0000003914,China,1964887.4233590525,Cash Withdrawal,2013-06-13 01:00:00,Person_2887,Luxury Goods,India,False,Legal,3,1,Bank_266,Switzerland,13,6,1,2013-06-13 02:00:00,0.0,3
9274,TX0000009275,Switzerland,3790543.4867575103,Property Purchase,2014-01-22 10:00:00,Person_2887,Oil & Gas,China,False,Legal,1,3,Bank_217,Panama,22,1,10,2014-01-22 20:00:00,5370.0,2
1931,TX0000001932,China,4127167.472873944,Stocks Transfer,2013-03-22 11:00:00,Person_289,Casinos,UK,False,Illegal,4,1,Bank_388,Panama,22,3,11,2013-03-22 22:00:00,0.0,4
4388,TX0000004389,Singapore,2097059.6457070392,Offshore Transfer,2013-07-02 20:00:00,Person_2890,Finance,Russia,True,Illegal,4,0,Bank_378,Luxembourg,2,7,20,2013-07-03 16:00:00,0.0,1
2906,TX0000002907,USA,614589.165939128,Offshore Transfer,2013-05-02 02:00:00,Person_2892,Luxury Goods,UAE,True,Illegal,6,0,Bank_40,Bahamas,2,5,2,2013-05-02 04:00:00,0.0,3
3981,TX0000003982,Singapore,1740049.672720202,Property Purchase,2013-06-15 21:00:00,Person_2893,Arms Trade,UAE,False,Illegal,1,6,Bank_286,Luxembourg,15,6,21,2013-06-16 18:00:00,0.0,5
5520,TX0000005521,Switzerland,2836403.5493418034,Cryptocurrency,2013-08-19 00:00:00,Person_2893,Real Estate,Switzerland,False,Legal,10,3,Bank_311,Luxembourg,19,8,0,2013-08-19 00:00:00,1518.0,0
9235,TX0000009236,India,3846315.6094861142,Stocks Transfer,2014-01-20 19:00:00,Person_2898,Arms Trade,USA,False,Legal,10,5,Bank_210,Cayman Islands,20,1,19,2014-01-21 14:00:00,0.0,0
4354,TX0000004355,Switzerland,2797732.775770625,Property Purchase,2013-07-01 10:00:00,Person_29,Finance,Brazil,True,Illegal,6,7,Bank_94,Panama,1,7,10,2013-07-01 20:00:00,0.0,0
3947,TX0000003948,South Africa,3380243.043873619,Offshore Transfer,2013-06-14 11:00:00,Person_2900,Luxury Goods,South Africa,False,Legal,3,6,Bank_412,Panama,14,6,11,2013-06-14 22:00:00,0.0,4
4811,TX0000004812,UK,4101962.2350835055,Offshore Transfer,2013-07-20 11:00:00,Person_2901,Arms Trade,UK,True,Legal,1,8,Bank_343,Cayman Islands,20,7,11,2013-07-20 22:00:00,0.0,5
495,TX0000000496,South Africa,4003093.065163152,Offshore Transfer,2013-01-21 15:00:00,Person_2902,Casinos,Switzerland,False,Illegal,2,8,Bank_257,Bahamas,21,1,15,2013-01-22 06:00:00,0.0,0
7668,TX0000007669,South Africa,3906599.845658239,Stocks Transfer,2013-11-16 12:00:00,Person_2903,Luxury Goods,China,False,Illegal,2,4,Bank_64,Panama,16,11,12,2013-11-17 00:00:00,0.0,5
294,TX0000000295,USA,4210484.388696003,Offshore Transfer,2013-01-13 06:00:00,Person_2904,Arms Trade,India,False,Legal,5,0,Bank_443,Panama,13,1,6,2013-01-13 12:00:00,0.0,6
672,TX0000000673,UK,1291834.9090339106,Cash Withdrawal,2013-01-29 00:00:00,Person_2904,Real Estate,Switzerland,False,Illegal,4,3,Bank_268,Panama,29,1,0,2013-01-29 00:00:00,372.0,1
9122,TX0000009123,Russia,3128839.7045475603,Offshore Transfer,2014-01-16 02:00:00,Person_2904,Construction,UK,False,Illegal,5,7,Bank_340,Switzerland,16,1,2,2014-01-16 04:00:00,8452.0,3
1793,TX0000001794,UAE,125090.11763820724,Cryptocurrency,2013-03-16 17:00:00,Person_2905,Luxury Goods,Switzerland,False,Illegal,7,7,Bank_307,Bahamas,16,3,17,2013-03-17 10:00:00,0.0,5
6904,TX0000006905,China,3311384.138445178,Stocks Transfer,2013-10-15 16:00:00,Person_2906,Real Estate,USA,False,Illegal,3,9,Bank_384,Luxembourg,15,10,16,2013-10-16 08:00:00,0.0,1
2726,TX0000002727,Singapore,3274712.4438735144,Cash Withdrawal,2013-04-24 14:00:00,Person_2907,Finance,UK,True,Legal,5,6,Bank_468,Bahamas,24,4,14,2013-04-25 04:00:00,0.0,2
4509,TX0000004510,China,3656074.909218536,Cash Withdrawal,2013-07-07 21:00:00,Person_2908,Finance,Singapore,False,Illegal,1,5,Bank_437,Cayman Islands,7,7,21,2013-07-08 18:00:00,0.0,6
1439,TX0000001440,China,2544160.785279565,Cryptocurrency,2013-03-01 23:00:00,Person_2909,Oil & Gas,Brazil,True,Illegal,10,3,Bank_287,Switzerland,1,3,23,2013-03-02 22:00:00,0.0,4
1680,TX0000001681,UAE,3665438.753213469,Offshore Transfer,2013-03-12 00:00:00,Person_2909,Finance,China,False,Illegal,7,4,Bank_127,Cayman Islands,12,3,0,2013-03-12 00:00:00,218.0,1
932,TX0000000933,Russia,3085778.649474044,Cash Withdrawal,2013-02-08 20:00:00,Person_291,Oil & Gas,Brazil,False,Illegal,1,6,Bank_26,Cayman Islands,8,2,20,2013-02-09 16:00:00,0.0,4
100,TX0000000101,Russia,3987347.9547394384,Stocks Transfer,2013-01-05 04:00:00,Person_2910,Arms Trade,South Africa,False,Illegal,8,7,Bank_339,Luxembourg,5,1,4,2013-01-05 08:00:00,0.0,5
9362,TX0000009363,Switzerland,3978838.835294521,Cryptocurrency,2014-01-26 02:00:00,Person_2910,Luxury Goods,UAE,True,Legal,8,1,Bank_274,Cayman Islands,26,1,2,2014-01-26 04:00:00,9260.0,6
111,TX0000000112,UAE,3599502.6027718494,Offshore Transfer,2013-01-05 15:00:00,Person_2911,Construction,Singapore,True,Legal,2,9,Bank_60,Luxembourg,5,1,15,2013-01-06 06:00:00,0.0,5
2311,TX0000002312,India,842408.2782474639,Stocks Transfer,2013-04-07 07:00:00,Person_2911,Finance,China,True,Legal,5,6,Bank_116,Switzerland,7,4,7,2013-04-07 14:00:00,2192.0,6
9510,TX0000009511,UK,2229591.4888830385,Offshore Transfer,2014-02-01 06:00:00,Person_2911,Finance,UAE,False,Illegal,3,8,Bank_42,Switzerland,1,2,6,2014-02-01 12:00:00,7198.0,5
376,TX0000000377,India,4319323.840610718,Stocks Transfer,2013-01-16 16:00:00,Person_2912,Casinos,India,False,Legal,8,5,Bank_24,Panama,16,1,16,2013-01-17 08:00:00,0.0,2
3343,TX0000003344,Russia,2654925.586350683,Property Purchase,2013-05-20 07:00:00,Person_2912,Real Estate,Singapore,False,Illegal,2,5,Bank_220,Cayman Islands,20,5,7,2013-05-20 14:00:00,2958.0,0
4200,TX0000004201,China,3998942.0456423904,Cryptocurrency,2013-06-25 00:00:00,Person_2913,Casinos,Brazil,False,Illegal,8,8,Bank_472,Switzerland,25,6,0,2013-06-25 00:00:00,0.0,1
9087,TX0000009088,India,2290013.52315472,Stocks Transfer,2014-01-14 15:00:00,Person_2913,Arms Trade,Russia,False,Legal,6,4,Bank_158,Switzerland,14,1,15,2014-01-15 06:00:00,4902.0,1
9963,TX0000009964,South Africa,2243648.270213725,Cryptocurrency,2014-02-20 03:00:00,Person_2915,Real Estate,UAE,False,Illegal,8,9,Bank_376,Singapore,20,2,3,2014-02-20 06:00:00,0.0,3
2963,TX0000002964,Switzerland,282417.13172653434,Cryptocurrency,2013-05-04 11:00:00,Person_2916,Casinos,UK,False,Legal,7,9,Bank_388,Luxembourg,4,5,11,2013-05-04 22:00:00,0.0,5
4702,TX0000004703,Brazil,2187215.5828260435,Stocks Transfer,2013-07-15 22:00:00,Person_2916,Arms Trade,Russia,True,Legal,2,6,Bank_342,Luxembourg,15,7,22,2013-07-16 20:00:00,1750.0,0
8858,TX0000008859,Russia,1466523.360250217,Offshore Transfer,2014-01-05 02:00:00,Person_2916,Finance,UK,True,Illegal,5,3,Bank_303,Singapore,5,1,2,2014-01-05 04:00:00,4136.0,6
5141,TX0000005142,Brazil,603423.5285555973,Stocks Transfer,2013-08-03 05:00:00,Person_2917,Real Estate,UAE,False,Legal,8,0,Bank_53,Luxembourg,3,8,5,2013-08-03 10:00:00,0.0,5
7597,TX0000007598,Switzerland,2500921.4439833304,Cash Withdrawal,2013-11-13 13:00:00,Person_2917,Construction,Singapore,False,Illegal,7,2,Bank_88,Singapore,13,11,13,2013-11-14 02:00:00,2464.0,2
3623,TX0000003624,South Africa,123408.60497967564,Stocks Transfer,2013-05-31 23:00:00,Person_2919,Luxury Goods,UAE,False,Illegal,7,4,Bank_110,Panama,31,5,23,2013-06-01 22:00:00,0.0,4
4051,TX0000004052,Russia,4916845.218461761,Cryptocurrency,2013-06-18 19:00:00,Person_292,Luxury Goods,South Africa,False,Illegal,1,0,Bank_73,Singapore,18,6,19,2013-06-19 14:00:00,0.0,1
6176,TX0000006177,India,3919940.5725420658,Offshore Transfer,2013-09-15 08:00:00,Person_2920,Construction,Singapore,False,Illegal,6,5,Bank_210,Panama,15,9,8,2013-09-15 16:00:00,0.0,6
4317,TX0000004318,India,3126324.100213081,Property Purchase,2013-06-29 21:00:00,Person_2924,Oil & Gas,Singapore,False,Illegal,4,7,Bank_114,Panama,29,6,21,2013-06-30 18:00:00,0.0,5
6136,TX0000006137,South Africa,3545122.6736169746,Cash Withdrawal,2013-09-13 16:00:00,Person_2926,Construction,Singapore,False,Illegal,9,4,Bank_150,Bahamas,13,9,16,2013-09-14 08:00:00,0.0,4
2662,TX0000002663,USA,368199.8462531957,Cryptocurrency,2013-04-21 22:00:00,Person_2927,Finance,USA,True,Illegal,3,6,Bank_377,Panama,21,4,22,2013-04-22 20:00:00,0.0,6
3227,TX0000003228,UK,4365225.935029808,Cash Withdrawal,2013-05-15 11:00:00,Person_2928,Finance,Brazil,False,Illegal,3,9,Bank_174,Singapore,15,5,11,2013-05-15 22:00:00,0.0,2
5816,TX0000005817,Switzerland,4126493.474619766,Cash Withdrawal,2013-08-31 08:00:00,Person_2928,Finance,USA,False,Illegal,1,3,Bank_165,Bahamas,31,8,8,2013-08-31 16:00:00,2586.0,5
7688,TX0000007689,China,96094.42186284014,Property Purchase,2013-11-17 08:00:00,Person_2929,Luxury Goods,South Africa,False,Legal,6,8,Bank_405,Switzerland,17,11,8,2013-11-17 16:00:00,0.0,6
684,TX0000000685,Singapore,3773742.793816035,Cash Withdrawal,2013-01-29 12:00:00,Person_2931,Real Estate,UK,True,Legal,8,0,Bank_404,Cayman Islands,29,1,12,2013-01-30 00:00:00,0.0,1
5967,TX0000005968,Switzerland,2112922.49502646,Cryptocurrency,2013-09-06 15:00:00,Person_2932,Real Estate,China,False,Legal,2,2,Bank_6,Panama,6,9,15,2013-09-07 06:00:00,0.0,4
8385,TX0000008386,Singapore,848474.4777215861,Stocks Transfer,2013-12-16 09:00:00,Person_2932,Casinos,Brazil,False,Legal,5,0,Bank_149,Cayman Islands,16,12,9,2013-12-16 18:00:00,2412.0,0
3732,TX0000003733,China,1669739.1944939748,Offshore Transfer,2013-06-05 12:00:00,Person_2933,Luxury Goods,Russia,False,Illegal,4,2,Bank_319,Panama,5,6,12,2013-06-06 00:00:00,0.0,2
2799,TX0000002800,India,2361166.8088086857,Property Purchase,2013-04-27 15:00:00,Person_2934,Real Estate,China,False,Illegal,8,4,Bank_275,Luxembourg,27,4,15,2013-04-28 06:00:00,0.0,5
7431,TX0000007432,USA,4911663.040492513,Cryptocurrency,2013-11-06 15:00:00,Person_2934,Casinos,Russia,False,Legal,5,6,Bank_428,Switzerland,6,11,15,2013-11-07 06:00:00,4632.0,2
8002,TX0000008003,Switzerland,2383207.656275466,Stocks Transfer,2013-11-30 10:00:00,Person_2934,Real Estate,South Africa,False,Legal,10,3,Bank_8,Luxembourg,30,11,10,2013-11-30 20:00:00,566.0,5
9796,TX0000009797,South Africa,3421185.2482744004,Stocks Transfer,2014-02-13 04:00:00,Person_2934,Luxury Goods,Singapore,True,Illegal,3,1,Bank_25,Bahamas,13,2,4,2014-02-13 08:00:00,1788.0,3
41,TX0000000042,India,3746204.255037936,Cash Withdrawal,2013-01-02 17:00:00,Person_2936,Arms Trade,China,False,Illegal,7,2,Bank_433,Singapore,2,1,17,2013-01-03 10:00:00,0.0,2
7647,TX0000007648,Brazil,1107007.574661253,Cryptocurrency,2013-11-15 15:00:00,Person_2936,Arms Trade,Russia,False,Illegal,2,6,Bank_206,Bahamas,15,11,15,2013-11-16 06:00:00,7604.0,4
7011,TX0000007012,Russia,1662968.2943858795,Cryptocurrency,2013-10-20 03:00:00,Person_2938,Casinos,USA,False,Illegal,1,6,Bank_430,Bahamas,20,10,3,2013-10-20 06:00:00,0.0,6
7477,TX0000007478,UAE,3248308.342087867,Cash Withdrawal,2013-11-08 13:00:00,Person_2941,Luxury Goods,USA,False,Illegal,8,8,Bank_172,Luxembourg,8,11,13,2013-11-09 02:00:00,0.0,4
6429,TX0000006430,Russia,316303.2452815405,Offshore Transfer,2013-09-25 21:00:00,Person_2943,Real Estate,South Africa,False,Illegal,5,1,Bank_301,Luxembourg,25,9,21,2013-09-26 18:00:00,0.0,2
2063,TX0000002064,Russia,1371932.1138260807,Property Purchase,2013-03-27 23:00:00,Person_2944,Real Estate,USA,False,Legal,2,8,Bank_163,Luxembourg,27,3,23,2013-03-28 22:00:00,0.0,2
4039,TX0000004040,UK,1204782.2735061755,Cryptocurrency,2013-06-18 07:00:00,Person_2945,Real Estate,China,False,Legal,8,9,Bank_271,Cayman Islands,18,6,7,2013-06-18 14:00:00,0.0,1
6076,TX0000006077,South Africa,2169794.504468446,Property Purchase,2013-09-11 04:00:00,Person_2946,Construction,UK,False,Illegal,1,9,Bank_324,Panama,11,9,4,2013-09-11 08:00:00,0.0,2
2701,TX0000002702,India,770631.3856837695,Cash Withdrawal,2013-04-23 13:00:00,Person_2947,Oil & Gas,UK,False,Legal,8,1,Bank_74,Panama,23,4,13,2013-04-24 02:00:00,0.0,1
2167,TX0000002168,UK,3445520.008258935,Property Purchase,2013-04-01 07:00:00,Person_295,Construction,South Africa,True,Illegal,7,6,Bank_355,Panama,1,4,7,2013-04-01 14:00:00,0.0,0
5862,TX0000005863,South Africa,1633825.531064159,Property Purchase,2013-09-02 06:00:00,Person_295,Oil & Gas,UK,False,Illegal,3,5,Bank_345,Panama,2,9,6,2013-09-02 12:00:00,3694.0,0
4481,TX0000004482,South Africa,2566695.210088678,Cash Withdrawal,2013-07-06 17:00:00,Person_2950,Construction,Russia,False,Illegal,4,9,Bank_282,Panama,6,7,17,2013-07-07 10:00:00,0.0,5
3876,TX0000003877,India,4983375.567610879,Property Purchase,2013-06-11 12:00:00,Person_2952,Real Estate,USA,False,Legal,4,3,Bank_32,Switzerland,11,6,12,2013-06-12 00:00:00,0.0,1
1390,TX0000001391,UAE,4304433.830833659,Offshore Transfer,2013-02-27 22:00:00,Person_2953,Arms Trade,Switzerland,False,Legal,10,8,Bank_287,Bahamas,27,2,22,2013-02-28 20:00:00,0.0,2
2471,TX0000002472,UAE,4935269.661538119,Offshore Transfer,2013-04-13 23:00:00,Person_2953,Finance,Switzerland,False,Illegal,6,1,Bank_95,Luxembourg,13,4,23,2013-04-14 22:00:00,1082.0,5
1747,TX0000001748,China,3840924.4488785793,Offshore Transfer,2013-03-14 19:00:00,Person_2954,Real Estate,UK,False,Illegal,10,1,Bank_67,Cayman Islands,14,3,19,2013-03-15 14:00:00,0.0,3
7951,TX0000007952,India,2734270.8522075247,Property Purchase,2013-11-28 07:00:00,Person_2955,Finance,China,False,Illegal,6,7,Bank_200,Luxembourg,28,11,7,2013-11-28 14:00:00,0.0,3
8065,TX0000008066,South Africa,3218278.101771484,Cash Withdrawal,2013-12-03 01:00:00,Person_2955,Oil & Gas,India,False,Illegal,8,7,Bank_147,Cayman Islands,3,12,1,2013-12-03 02:00:00,108.0,1
4056,TX0000004057,UAE,381210.5254656703,Stocks Transfer,2013-06-19 00:00:00,Person_2956,Luxury Goods,South Africa,False,Legal,3,6,Bank_370,Panama,19,6,0,2013-06-19 00:00:00,0.0,2
307,TX0000000308,South Africa,2307210.721893696,Offshore Transfer,2013-01-13 19:00:00,Person_2957,Real Estate,USA,True,Illegal,5,5,Bank_430,Luxembourg,13,1,19,2013-01-14 14:00:00,0.0,6
6809,TX0000006810,China,3988943.470573204,Cash Withdrawal,2013-10-11 17:00:00,Person_2957,Construction,South Africa,True,Illegal,4,5,Bank_71,Bahamas,11,10,17,2013-10-12 10:00:00,6500.0,4
2192,TX0000002193,UAE,4884843.813506817,Cryptocurrency,2013-04-02 08:00:00,Person_2959,Arms Trade,Brazil,False,Legal,8,7,Bank_360,Cayman Islands,2,4,8,2013-04-02 16:00:00,0.0,1
5975,TX0000005976,Brazil,4709216.26137406,Cryptocurrency,2013-09-06 23:00:00,Person_2959,Oil & Gas,Switzerland,False,Illegal,10,7,Bank_455,Bahamas,6,9,23,2013-09-07 22:00:00,3798.0,4
3002,TX0000003003,India,4196109.031245122,Offshore Transfer,2013-05-06 02:00:00,Person_296,Casinos,Switzerland,True,Illegal,3,7,Bank_196,Singapore,6,5,2,2013-05-06 04:00:00,0.0,0
5749,TX0000005750,Brazil,1385480.7942015557,Cryptocurrency,2013-08-28 13:00:00,Person_2960,Oil & Gas,India,False,Illegal,1,1,Bank_16,Panama,28,8,13,2013-08-29 02:00:00,0.0,2
3311,TX0000003312,India,873376.612907262,Cash Withdrawal,2013-05-18 23:00:00,Person_2962,Casinos,China,False,Legal,3,1,Bank_378,Panama,18,5,23,2013-05-19 22:00:00,0.0,5
2484,TX0000002485,South Africa,4401230.111933063,Cryptocurrency,2013-04-14 12:00:00,Person_2964,Finance,India,False,Legal,4,8,Bank_207,Cayman Islands,14,4,12,2013-04-15 00:00:00,0.0,6
7625,TX0000007626,India,2738191.5007632403,Cash Withdrawal,2013-11-14 17:00:00,Person_2965,Oil & Gas,Singapore,False,Illegal,2,7,Bank_102,Panama,14,11,17,2013-11-15 10:00:00,0.0,3
2485,TX0000002486,China,538272.0094610753,Cash Withdrawal,2013-04-14 13:00:00,Person_2966,Construction,Russia,False,Illegal,2,3,Bank_47,Bahamas,14,4,13,2013-04-15 02:00:00,0.0,6
5977,TX0000005978,UAE,3662985.587302128,Stocks Transfer,2013-09-07 01:00:00,Person_2966,Casinos,India,False,Illegal,10,4,Bank_230,Luxembourg,7,9,1,2013-09-07 02:00:00,3480.0,5
2006,TX0000002007,Switzerland,2773989.8682484333,Cash Withdrawal,2013-03-25 14:00:00,Person_2967,Oil & Gas,USA,False,Illegal,5,4,Bank_117,Bahamas,25,3,14,2013-03-26 04:00:00,0.0,0
6150,TX0000006151,South Africa,492594.2519797832,Offshore Transfer,2013-09-14 06:00:00,Person_2972,Construction,China,False,Illegal,10,6,Bank_239,Luxembourg,14,9,6,2013-09-14 12:00:00,0.0,5
4090,TX0000004091,India,4693924.368899181,Stocks Transfer,2013-06-20 10:00:00,Person_2973,Finance,Singapore,False,Illegal,3,1,Bank_139,Cayman Islands,20,6,10,2013-06-20 20:00:00,0.0,3
5355,TX0000005356,Russia,1869873.2724595456,Cryptocurrency,2013-08-12 03:00:00,Person_2975,Arms Trade,USA,False,Illegal,10,5,Bank_440,Cayman Islands,12,8,3,2013-08-12 06:00:00,0.0,0
